Ride_ID,Driver_ID,City,Date,Duration_min,Distance_km,Fare,Rating,Promo_Code,Driver_ID.1,Name,Age,City.1,Experience_Years,Average_Rating,Active_Status
548,153,Chicago,11/3/2024,14,9.1,14.92,3.9,WELCOME5,153,Omar Dunn,40,San Francisco,2,4.6,Active
549,189,Miami,11/16/2024,6,3.1,9.07,4.9,SAVE20,189,Christopher Garcia,59,San Francisco,19,4.9,Inactive
550,152,Chicago,11/11/2024,10,4.4,4.78,4.1,WELCOME5,152,Sharon Jones,36,San Francisco,9,4.2,Active
551,181,New York,11/6/2024,44,27.8,51.78,4.9,WELCOME5,181,Deanna Clarke,28,San Francisco,18,4.9,Inactive
552,145,San Francisco,11/7/2024,29,17.1,31.3,4.6,WELCOME5,145,Adam Noble,52,San Francisco,11,4.8,Active
554,154,New York,11/15/2024,74,34.1,90.18,4.8,DISCOUNT10,154,Heather Meyer,58,San Francisco,11,4,Active
563,144,Miami,11/14/2024,103,45.9,88.96,4.2,WELCOME5,144,Valerie Henry MD,47,San Francisco,12,4.8,Inactive
593,177,Los Angeles,11/29/2024,59,39.1,35.9,3.7,DISCOUNT10,177,Charles Guerrero,58,San Francisco,9,4.7,Active
598,144,San Francisco,11/25/2024,60,34.3,61.9,3.7,SAVE20,144,Valerie Henry MD,47,San Francisco,12,4.8,Inactive
601,121,San Francisco,11/30/2024,29,15.7,12.93,4.4,DISCOUNT10,121,David Moore,32,San Francisco,9,4.9,Inactive
603,145,San Francisco,11/11/2024,26,13.9,7.01,4.5,DISCOUNT10,145,Adam Noble,52,San Francisco,11,4.8,Active
608,153,San Francisco,11/7/2024,64,37.7,36.66,5,WELCOME5,153,Omar Dunn,40,San Francisco,2,4.6,Active
610,199,Los Angeles,11/12/2024,27,16.7,39.23,4.3,DISCOUNT10,199,Monica Copeland,37,San Francisco,10,4.1,Inactive
612,194,Los Angeles,11/16/2024,2,1.3,2.14,5,WELCOME5,194,Jill Patterson,53,San Francisco,18,4.8,Inactive
622,199,New York,11/4/2024,51,33.5,58.69,4.2,SAVE20,199,Monica Copeland,37,San Francisco,10,4.1,Inactive
627,101,Los Angeles,11/28/2024,37,22.3,33.5,3.9,WELCOME5,101,William Black,56,San Francisco,15,4.8,Active
636,194,Miami,11/3/2024,10,6.2,17.3,4.2,WELCOME5,194,Jill Patterson,53,San Francisco,18,4.8,Inactive
644,181,San Francisco,11/25/2024,63,25.8,56.39,4.6,WELCOME5,181,Deanna Clarke,28,San Francisco,18,4.9,Inactive
647,152,Chicago,11/27/2024,36,23.4,30.47,3.5,DISCOUNT10,152,Sharon Jones,36,San Francisco,9,4.2,Active
648,101,Chicago,11/25/2024,53,24.7,19.85,4.6,SAVE20,101,William Black,56,San Francisco,15,4.8,Active
656,145,New York,11/12/2024,97,49.2,55.75,4.3,SAVE20,145,Adam Noble,52,San Francisco,11,4.8,Active
665,101,San Francisco,11/29/2024,37,18.1,19.95,4.7,DISCOUNT10,101,William Black,56,San Francisco,15,4.8,Active
681,145,New York,11/7/2024,18,7.6,10.89,3.6,WELCOME5,145,Adam Noble,52,San Francisco,11,4.8,Active
685,152,Chicago,11/5/2024,15,8.6,23.63,4.5,DISCOUNT10,152,Sharon Jones,36,San Francisco,9,4.2,Active
728,145,San Francisco,11/16/2024,23,12.7,7.47,4.9,WELCOME5,145,Adam Noble,52,San Francisco,11,4.8,Active
729,194,San Francisco,11/10/2024,49,20.4,56.99,4.4,DISCOUNT10,194,Jill Patterson,53,San Francisco,18,4.8,Inactive
730,181,Los Angeles,11/10/2024,55,26.7,56.28,4.7,WELCOME5,181,Deanna Clarke,28,San Francisco,18,4.9,Inactive
733,189,Los Angeles,11/29/2024,86,46.6,74.08,4.4,DISCOUNT10,189,Christopher Garcia,59,San Francisco,19,4.9,Inactive
734,104,Miami,11/26/2024,41,23,59.44,4.3,SAVE20,104,Tiffany Wright,58,San Francisco,19,4.4,Inactive
738,104,Chicago,11/3/2024,29,17,33.85,3.5,DISCOUNT10,104,Tiffany Wright,58,San Francisco,19,4.4,Inactive
773,153,Los Angeles,11/27/2024,58,25.5,19.13,4.4,DISCOUNT10,153,Omar Dunn,40,San Francisco,2,4.6,Active
786,177,New York,11/9/2024,66,39.4,51.16,3.8,SAVE20,177,Charles Guerrero,58,San Francisco,9,4.7,Active
794,154,Los Angeles,11/7/2024,19,10.4,16.54,4.2,SAVE20,154,Heather Meyer,58,San Francisco,11,4,Active
795,139,San Francisco,11/21/2024,24,15.4,27.84,4.9,SAVE20,139,John Deleon,47,San Francisco,11,4.3,Inactive
822,164,San Francisco,11/6/2024,109,44.4,33.07,4.1,DISCOUNT10,164,Joshua Williams,33,San Francisco,9,4.5,Inactive
825,153,San Francisco,11/5/2024,34,21.9,53.66,4.3,SAVE20,153,Omar Dunn,40,San Francisco,2,4.6,Active
831,189,Chicago,11/13/2024,15,7.3,10.35,4.7,DISCOUNT10,189,Christopher Garcia,59,San Francisco,19,4.9,Inactive
834,181,San Francisco,11/28/2024,80,42.1,36.08,4.5,SAVE20,181,Deanna Clarke,28,San Francisco,18,4.9,Inactive
836,181,San Francisco,11/7/2024,40,17.5,39.28,3.8,WELCOME5,181,Deanna Clarke,28,San Francisco,18,4.9,Inactive
843,177,Miami,11/26/2024,90,38.2,40.14,4.4,DISCOUNT10,177,Charles Guerrero,58,San Francisco,9,4.7,Active
844,101,Los Angeles,11/10/2024,36,18.9,13.1,4.7,SAVE20,101,William Black,56,San Francisco,15,4.8,Active
852,145,San Francisco,11/30/2024,5,3.3,6.55,4.1,DISCOUNT10,145,Adam Noble,52,San Francisco,11,4.8,Active
856,181,New York,11/30/2024,18,11.1,8.56,4.4,SAVE20,181,Deanna Clarke,28,San Francisco,18,4.9,Inactive
858,199,Miami,11/19/2024,91,39.7,65.13,3.7,SAVE20,199,Monica Copeland,37,San Francisco,10,4.1,Inactive
869,181,San Francisco,11/12/2024,50,24.9,29.79,4,DISCOUNT10,181,Deanna Clarke,28,San Francisco,18,4.9,Inactive
890,164,Los Angeles,11/6/2024,78,46.4,33,4.8,DISCOUNT10,164,Joshua Williams,33,San Francisco,9,4.5,Inactive
897,144,Miami,11/8/2024,89,47.3,54.05,4.9,WELCOME5,144,Valerie Henry MD,47,San Francisco,12,4.8,Inactive
898,152,New York,11/8/2024,74,48,93.67,3.8,WELCOME5,152,Sharon Jones,36,San Francisco,9,4.2,Active
901,117,San Francisco,11/30/2024,85,48,27.13,3.9,WELCOME5,117,Lisa Brown,36,San Francisco,20,4.8,Active
912,189,San Francisco,11/2/2024,84,41.4,32.86,3.7,WELCOME5,189,Christopher Garcia,59,San Francisco,19,4.9,Inactive
925,164,Los Angeles,11/13/2024,19,9.4,18.92,4.7,DISCOUNT10,164,Joshua Williams,33,San Francisco,9,4.5,Inactive
927,177,San Francisco,11/3/2024,51,33.9,98.82,4.9,SAVE20,177,Charles Guerrero,58,San Francisco,9,4.7,Active
932,194,New York,11/8/2024,17,8.9,18.95,3.8,WELCOME5,194,Jill Patterson,53,San Francisco,18,4.8,Inactive
935,177,Chicago,11/13/2024,10,4.9,9.01,4,WELCOME5,177,Charles Guerrero,58,San Francisco,9,4.7,Active
936,101,Chicago,11/23/2024,59,29,68.11,3.7,SAVE20,101,William Black,56,San Francisco,15,4.8,Active
942,181,Miami,11/12/2024,47,27,71.15,4.1,WELCOME5,181,Deanna Clarke,28,San Francisco,18,4.9,Inactive
945,189,Los Angeles,11/30/2024,68,38.1,79.67,3.5,DISCOUNT10,189,Christopher Garcia,59,San Francisco,19,4.9,Inactive
948,104,Miami,11/7/2024,71,41.7,40.41,3.6,DISCOUNT10,104,Tiffany Wright,58,San Francisco,19,4.4,Inactive
953,153,Chicago,11/9/2024,72,47.5,140.41,3.7,SAVE20,153,Omar Dunn,40,San Francisco,2,4.6,Active
958,177,Los Angeles,11/26/2024,51,33.8,73.33,4.8,DISCOUNT10,177,Charles Guerrero,58,San Francisco,9,4.7,Active
970,139,Los Angeles,11/5/2024,66,30.1,38.13,4.2,DISCOUNT10,139,John Deleon,47,San Francisco,11,4.3,Inactive
972,190,San Francisco,11/8/2024,72,47,58.89,4.2,SAVE20,190,Michelle Rhodes,29,San Francisco,20,4.2,Active
980,164,Chicago,11/3/2024,25,11.1,28.5,4.9,SAVE20,164,Joshua Williams,33,San Francisco,9,4.5,Inactive
982,117,Chicago,11/26/2024,37,17.8,34.66,3.6,WELCOME5,117,Lisa Brown,36,San Francisco,20,4.8,Active
996,189,Miami,11/6/2024,95,45.8,95.92,4.2,SAVE20,189,Christopher Garcia,59,San Francisco,19,4.9,Inactive
9,200,New York,11/6/2024,81,38.1,59.02,4.3,SAVE20,200,Amy Guzman,36,New York,20,4.3,Active
122,200,Chicago,11/2/2024,11,5.8,12.14,4.1,SAVE20,200,Amy Guzman,36,New York,20,4.3,Active
119,109,Los Angeles,11/3/2024,48,20.1,23.55,4.1,DISCOUNT10,109,Maxwell Gallagher,35,New York,15,4.5,Inactive
42,130,Miami,11/30/2024,23,9.8,12.85,3.5,DISCOUNT10,130,David Craig,50,New York,18,4.7,Inactive
129,130,Los Angeles,11/28/2024,28,18.9,53.31,3.7,DISCOUNT10,130,David Craig,50,New York,18,4.7,Inactive
86,138,San Francisco,11/29/2024,72,39,66.08,3.9,SAVE20,138,Christine Adkins,60,New York,16,4.8,Active
92,138,Miami,11/11/2024,39,19.7,32.05,4.6,SAVE20,138,Christine Adkins,60,New York,16,4.8,Active
69,143,New York,11/4/2024,50,27.5,35.6,4.9,DISCOUNT10,143,Martha Nunez,36,New York,4,4.1,Active
91,143,Chicago,11/1/2024,98,43.2,121.42,4.9,WELCOME5,143,Martha Nunez,36,New York,4,4.1,Active
73,174,Los Angeles,11/18/2024,95,41.5,88.39,4.3,WELCOME5,174,Eric Gonzalez,44,New York,12,5,Active
123,174,Miami,11/5/2024,2,1.4,3.02,3.6,DISCOUNT10,174,Eric Gonzalez,44,New York,12,5,Active
85,166,New York,11/14/2024,56,35.7,47.18,4,WELCOME5,166,Alexa Thomas,56,New York,14,4.6,Inactive
132,186,New York,11/16/2024,5,2.7,5.39,3.6,WELCOME5,186,Christopher Franco,37,New York,20,4.8,Inactive
156,186,Miami,11/10/2024,21,9.2,8.07,4.8,DISCOUNT10,186,Christopher Franco,37,New York,20,4.8,Inactive
165,130,Los Angeles,11/2/2024,4,2.3,2.88,3.6,SAVE20,130,David Craig,50,New York,18,4.7,Inactive
167,143,Miami,11/23/2024,3,1.6,2.74,4.6,SAVE20,143,Martha Nunez,36,New York,4,4.1,Active
173,179,Los Angeles,11/15/2024,6,4.3,3.85,4.7,WELCOME5,179,Johnathan Shah,52,New York,14,4.8,Inactive
176,141,New York,11/10/2024,50,23.2,60.37,3.6,SAVE20,141,Luis Compton,49,New York,15,4.6,Active
178,130,New York,11/22/2024,92,42.7,102.1,4.2,DISCOUNT10,130,David Craig,50,New York,18,4.7,Inactive
184,129,New York,11/21/2024,72,43.4,58.74,4.5,DISCOUNT10,129,Mary Andrews,46,New York,3,4.4,Active
206,109,Miami,11/1/2024,64,42.6,29.98,4.5,SAVE20,109,Maxwell Gallagher,35,New York,15,4.5,Inactive
220,125,Chicago,11/29/2024,60,29.6,88.06,3.7,WELCOME5,125,Gabriel Jackson,55,New York,5,4.8,Inactive
227,109,San Francisco,11/30/2024,25,10.7,31.15,4.9,WELCOME5,109,Maxwell Gallagher,35,New York,15,4.5,Inactive
250,143,San Francisco,11/6/2024,54,27.3,43.35,4.3,WELCOME5,143,Martha Nunez,36,New York,4,4.1,Active
276,112,New York,11/5/2024,9,5,12.01,4.3,DISCOUNT10,112,Steven Williams,59,New York,10,4.5,Inactive
287,109,Miami,11/7/2024,59,37.2,29.42,3.7,SAVE20,109,Maxwell Gallagher,35,New York,15,4.5,Inactive
290,125,New York,11/16/2024,70,42.7,38.96,4.6,WELCOME5,125,Gabriel Jackson,55,New York,5,4.8,Inactive
293,138,Los Angeles,11/14/2024,45,22.3,12.96,3.8,SAVE20,138,Christine Adkins,60,New York,16,4.8,Active
305,112,New York,11/15/2024,47,30.2,71.63,4.2,WELCOME5,112,Steven Williams,59,New York,10,4.5,Inactive
319,125,New York,11/8/2024,2,1.1,0.99,3.8,SAVE20,125,Gabriel Jackson,55,New York,5,4.8,Inactive
320,129,Miami,11/8/2024,25,16.6,13.09,4.5,DISCOUNT10,129,Mary Andrews,46,New York,3,4.4,Active
322,109,Chicago,11/28/2024,78,46.6,107.5,4.7,WELCOME5,109,Maxwell Gallagher,35,New York,15,4.5,Inactive
330,186,New York,11/8/2024,26,13.3,26.47,4.6,DISCOUNT10,186,Christopher Franco,37,New York,20,4.8,Inactive
336,129,Los Angeles,11/24/2024,86,40.6,97.2,3.7,WELCOME5,129,Mary Andrews,46,New York,3,4.4,Active
342,143,Chicago,11/16/2024,19,10.3,6.2,4.2,SAVE20,143,Martha Nunez,36,New York,4,4.1,Active
375,186,Chicago,11/9/2024,35,15.7,34.91,4.4,SAVE20,186,Christopher Franco,37,New York,20,4.8,Inactive
378,200,San Francisco,11/20/2024,41,16.7,31.77,4.5,WELCOME5,200,Amy Guzman,36,New York,20,4.3,Active
381,166,Miami,11/21/2024,36,20.7,33.83,3.8,SAVE20,166,Alexa Thomas,56,New York,14,4.6,Inactive
383,200,Los Angeles,11/24/2024,73,30,88.85,3.6,WELCOME5,200,Amy Guzman,36,New York,20,4.3,Active
385,129,Miami,11/27/2024,69,43.4,109.45,3.5,WELCOME5,129,Mary Andrews,46,New York,3,4.4,Active
389,159,Miami,11/25/2024,31,18.7,23.07,4.5,WELCOME5,159,Tina Mcdonald,26,New York,11,4.4,Inactive
402,200,Los Angeles,11/10/2024,4,2.5,4.15,4.5,SAVE20,200,Amy Guzman,36,New York,20,4.3,Active
404,159,Miami,11/11/2024,82,36.8,78.74,4.8,SAVE20,159,Tina Mcdonald,26,New York,11,4.4,Inactive
407,150,Chicago,11/18/2024,101,41.3,24.62,3.6,DISCOUNT10,150,Jordan Lee,60,New York,13,4.5,Inactive
413,141,Chicago,11/29/2024,44,25.3,20.57,3.5,DISCOUNT10,141,Luis Compton,49,New York,15,4.6,Active
416,129,Chicago,11/4/2024,20,12.4,14.34,3.5,DISCOUNT10,129,Mary Andrews,46,New York,3,4.4,Active
423,129,New York,11/2/2024,32,16.1,35.92,4.8,SAVE20,129,Mary Andrews,46,New York,3,4.4,Active
432,200,Miami,11/14/2024,68,33.3,27.7,4.5,WELCOME5,200,Amy Guzman,36,New York,20,4.3,Active
438,130,Los Angeles,11/30/2024,74,48.9,112.91,4.7,WELCOME5,130,David Craig,50,New York,18,4.7,Inactive
446,138,Chicago,11/6/2024,23,10.6,23.39,4.9,DISCOUNT10,138,Christine Adkins,60,New York,16,4.8,Active
456,112,New York,11/3/2024,66,40.8,69.68,4.1,WELCOME5,112,Steven Williams,59,New York,10,4.5,Inactive
459,143,San Francisco,11/2/2024,61,33.1,36.84,4.5,DISCOUNT10,143,Martha Nunez,36,New York,4,4.1,Active
460,129,Miami,11/26/2024,67,27.7,18.76,4.8,SAVE20,129,Mary Andrews,46,New York,3,4.4,Active
464,141,Chicago,11/22/2024,39,21.1,29.6,4.8,SAVE20,141,Luis Compton,49,New York,15,4.6,Active
465,109,New York,11/14/2024,113,49.3,75.12,3.9,WELCOME5,109,Maxwell Gallagher,35,New York,15,4.5,Inactive
474,125,Chicago,11/11/2024,39,22.6,33,4.9,DISCOUNT10,125,Gabriel Jackson,55,New York,5,4.8,Inactive
493,112,San Francisco,11/18/2024,91,45.2,48.54,3.9,WELCOME5,112,Steven Williams,59,New York,10,4.5,Inactive
504,174,San Francisco,11/3/2024,31,20,43.72,4,DISCOUNT10,174,Eric Gonzalez,44,New York,12,5,Active
519,174,Miami,11/21/2024,67,39.5,55.98,3.8,DISCOUNT10,174,Eric Gonzalez,44,New York,12,5,Active
532,123,Chicago,11/30/2024,103,48.9,34.88,3.9,WELCOME5,123,David Newton,57,New York,6,5,Active
540,125,Miami,11/23/2024,30,13.8,18.81,4.9,SAVE20,125,Gabriel Jackson,55,New York,5,4.8,Inactive
562,200,Los Angeles,11/11/2024,35,23.2,32.83,4.5,WELCOME5,200,Amy Guzman,36,New York,20,4.3,Active
565,150,San Francisco,11/28/2024,15,8.3,17.34,4.7,DISCOUNT10,150,Jordan Lee,60,New York,13,4.5,Inactive
576,110,San Francisco,11/21/2024,33,16,9.7,4.3,DISCOUNT10,110,Brittany Cruz,59,New York,17,4.9,Inactive
582,138,Los Angeles,11/13/2024,13,7.2,4.13,3.8,DISCOUNT10,138,Christine Adkins,60,New York,16,4.8,Active
583,174,Chicago,11/23/2024,42,17.5,27.82,4.5,WELCOME5,174,Eric Gonzalez,44,New York,12,5,Active
586,143,Miami,11/6/2024,62,36.9,52.35,4.9,WELCOME5,143,Martha Nunez,36,New York,4,4.1,Active
599,109,Miami,11/27/2024,13,6.7,13.36,3.9,DISCOUNT10,109,Maxwell Gallagher,35,New York,15,4.5,Inactive
606,109,Chicago,11/6/2024,77,31.4,91.42,4.3,DISCOUNT10,109,Maxwell Gallagher,35,New York,15,4.5,Inactive
619,162,Chicago,11/16/2024,17,11,23.94,3.6,DISCOUNT10,162,Mrs. Shannon Ward,58,New York,18,5,Active
632,186,Los Angeles,11/5/2024,80,45.2,85.55,4.4,WELCOME5,186,Christopher Franco,37,New York,20,4.8,Inactive
637,141,New York,11/18/2024,43,27.7,75.27,4.6,SAVE20,141,Luis Compton,49,New York,15,4.6,Active
642,109,San Francisco,11/4/2024,59,26.6,21.67,4.9,DISCOUNT10,109,Maxwell Gallagher,35,New York,15,4.5,Inactive
657,110,San Francisco,11/7/2024,2,1.6,1.05,4.4,WELCOME5,110,Brittany Cruz,59,New York,17,4.9,Inactive
662,123,Miami,11/24/2024,59,26.2,38.01,4.3,SAVE20,123,David Newton,57,New York,6,5,Active
672,200,Miami,11/7/2024,84,43.7,127.86,3.9,DISCOUNT10,200,Amy Guzman,36,New York,20,4.3,Active
676,186,Los Angeles,11/15/2024,64,34.5,20.3,4.1,WELCOME5,186,Christopher Franco,37,New York,20,4.8,Inactive
687,179,Miami,11/24/2024,46,29.2,35.35,4.4,DISCOUNT10,179,Johnathan Shah,52,New York,14,4.8,Inactive
692,109,New York,11/10/2024,27,16,15.32,3.6,DISCOUNT10,109,Maxwell Gallagher,35,New York,15,4.5,Inactive
700,141,New York,11/26/2024,65,31.2,31.05,4.6,WELCOME5,141,Luis Compton,49,New York,15,4.6,Active
711,162,San Francisco,11/24/2024,74,49.4,56.34,3.7,WELCOME5,162,Mrs. Shannon Ward,58,New York,18,5,Active
724,200,Los Angeles,11/16/2024,38,16.1,46.82,3.5,WELCOME5,200,Amy Guzman,36,New York,20,4.3,Active
739,125,Miami,11/13/2024,74,36.2,62.06,3.8,DISCOUNT10,125,Gabriel Jackson,55,New York,5,4.8,Inactive
742,143,Miami,11/30/2024,52,33.9,25.17,4.6,SAVE20,143,Martha Nunez,36,New York,4,4.1,Active
744,141,San Francisco,11/24/2024,2,1,2.63,4.9,WELCOME5,141,Luis Compton,49,New York,15,4.6,Active
748,143,San Francisco,11/13/2024,58,24.1,28.91,4.3,WELCOME5,143,Martha Nunez,36,New York,4,4.1,Active
750,123,San Francisco,11/11/2024,23,10.2,28.52,4.2,SAVE20,123,David Newton,57,New York,6,5,Active
753,123,Chicago,11/28/2024,61,40.6,116.74,3.7,SAVE20,123,David Newton,57,New York,6,5,Active
756,110,Miami,11/6/2024,28,14.2,28.15,3.5,DISCOUNT10,110,Brittany Cruz,59,New York,17,4.9,Inactive
763,125,Chicago,11/8/2024,59,28.3,24.35,3.7,SAVE20,125,Gabriel Jackson,55,New York,5,4.8,Inactive
769,200,Los Angeles,11/27/2024,44,25.1,15.99,4.2,SAVE20,200,Amy Guzman,36,New York,20,4.3,Active
771,186,New York,11/19/2024,50,21.3,35.73,4.9,WELCOME5,186,Christopher Franco,37,New York,20,4.8,Inactive
772,129,New York,11/18/2024,10,4.8,12.46,4.3,DISCOUNT10,129,Mary Andrews,46,New York,3,4.4,Active
774,150,San Francisco,11/6/2024,111,46.4,137.83,4.1,WELCOME5,150,Jordan Lee,60,New York,13,4.5,Inactive
779,130,Miami,11/22/2024,66,35,49.19,4.9,DISCOUNT10,130,David Craig,50,New York,18,4.7,Inactive
783,174,Los Angeles,11/6/2024,53,29.8,22.3,4.7,WELCOME5,174,Eric Gonzalez,44,New York,12,5,Active
791,179,New York,11/8/2024,105,45.9,128.24,4.5,SAVE20,179,Johnathan Shah,52,New York,14,4.8,Inactive
796,143,San Francisco,11/28/2024,27,11,22.16,4.6,WELCOME5,143,Martha Nunez,36,New York,4,4.1,Active
806,186,San Francisco,11/11/2024,44,29,76.12,4.7,WELCOME5,186,Christopher Franco,37,New York,20,4.8,Inactive
809,200,Los Angeles,11/26/2024,46,27.7,26.01,4.8,SAVE20,200,Amy Guzman,36,New York,20,4.3,Active
811,166,New York,11/26/2024,50,32,20.32,3.9,DISCOUNT10,166,Alexa Thomas,56,New York,14,4.6,Inactive
819,179,New York,11/19/2024,7,3.7,8.99,4,SAVE20,179,Johnathan Shah,52,New York,14,4.8,Inactive
824,125,San Francisco,11/29/2024,79,45,124.28,4.9,WELCOME5,125,Gabriel Jackson,55,New York,5,4.8,Inactive
827,130,New York,11/24/2024,85,41.8,122.2,3.9,SAVE20,130,David Craig,50,New York,18,4.7,Inactive
832,143,Los Angeles,11/16/2024,70,33.8,86.99,4.3,WELCOME5,143,Martha Nunez,36,New York,4,4.1,Active
846,200,San Francisco,11/14/2024,42,22.1,64.37,4.7,DISCOUNT10,200,Amy Guzman,36,New York,20,4.3,Active
849,174,Chicago,11/9/2024,69,29.5,54,5,SAVE20,174,Eric Gonzalez,44,New York,12,5,Active
885,174,New York,11/20/2024,21,9.8,18.57,4.8,SAVE20,174,Eric Gonzalez,44,New York,12,5,Active
891,110,Los Angeles,11/16/2024,79,40.1,33.47,3.7,WELCOME5,110,Brittany Cruz,59,New York,17,4.9,Inactive
900,110,Miami,11/6/2024,20,12,14.46,4.1,SAVE20,110,Brittany Cruz,59,New York,17,4.9,Inactive
913,162,Los Angeles,11/1/2024,32,16.1,36.96,4.9,WELCOME5,162,Mrs. Shannon Ward,58,New York,18,5,Active
916,143,Miami,11/7/2024,30,19.6,14.03,4.8,DISCOUNT10,143,Martha Nunez,36,New York,4,4.1,Active
921,138,New York,11/7/2024,98,41.2,30.99,3.8,SAVE20,138,Christine Adkins,60,New York,16,4.8,Active
952,179,Los Angeles,11/19/2024,31,17.1,25.79,3.6,DISCOUNT10,179,Johnathan Shah,52,New York,14,4.8,Inactive
956,112,Los Angeles,11/20/2024,56,31.3,48.35,4.3,SAVE20,112,Steven Williams,59,New York,10,4.5,Inactive
963,186,Los Angeles,11/21/2024,5,2.2,4.33,4.1,DISCOUNT10,186,Christopher Franco,37,New York,20,4.8,Inactive
964,186,New York,11/10/2024,18,12.5,14.88,3.7,WELCOME5,186,Christopher Franco,37,New York,20,4.8,Inactive
967,174,San Francisco,11/15/2024,96,45.8,22.96,4.3,DISCOUNT10,174,Eric Gonzalez,44,New York,12,5,Active
975,125,Chicago,11/3/2024,81,34.9,97.8,4.9,DISCOUNT10,125,Gabriel Jackson,55,New York,5,4.8,Inactive
985,123,Los Angeles,11/24/2024,13,6.5,18.63,4.8,WELCOME5,123,David Newton,57,New York,6,5,Active
986,162,San Francisco,11/7/2024,64,31.2,80.1,4.5,SAVE20,162,Mrs. Shannon Ward,58,New York,18,5,Active
991,109,New York,11/11/2024,42,24.1,68.89,4.7,DISCOUNT10,109,Maxwell Gallagher,35,New York,15,4.5,Inactive
126,116,New York,11/4/2024,51,25.2,42.15,4.2,DISCOUNT10,116,Mark Hernandez,38,Miami,18,4.9,Inactive
133,118,New York,11/11/2024,45,18.9,15.4,3.8,SAVE20,118,Jimmy Davis,51,Miami,2,4.7,Active
28,187,Chicago,11/8/2024,82,46.1,99.46,4.5,WELCOME5,187,Catherine Levine,43,Miami,1,4.3,Inactive
39,175,Chicago,11/13/2024,62,40.5,34.84,4.7,SAVE20,175,Erica Roberts,49,Miami,20,5,Inactive
65,131,New York,11/20/2024,56,33.6,77.7,4.6,SAVE20,131,Lance Fox,58,Miami,14,4.9,Active
136,133,Miami,11/4/2024,49,20.5,55.03,4.5,DISCOUNT10,133,Adrienne Thompson,40,Miami,7,4.2,Inactive
55,182,New York,11/7/2024,71,45.8,122.43,4,SAVE20,182,Edward Gonzalez,58,Miami,19,5,Active
58,191,Los Angeles,11/11/2024,40,23.8,29.98,3.7,DISCOUNT10,191,Angel Sharp,59,Miami,11,4.2,Inactive
60,156,Los Angeles,11/26/2024,45,23.9,21.68,4.5,WELCOME5,156,Peggy Scott PhD,37,Miami,12,4.3,Inactive
94,156,Los Angeles,11/24/2024,87,40.9,50.87,4.6,DISCOUNT10,156,Peggy Scott PhD,37,Miami,12,4.3,Inactive
66,173,Los Angeles,11/13/2024,19,7.8,5.5,4.7,WELCOME5,173,Sharon Thomas,43,Miami,8,4.9,Inactive
130,176,Los Angeles,11/4/2024,92,42.8,49.87,4.3,DISCOUNT10,176,Brett Guzman,59,Miami,14,4.6,Inactive
114,184,Los Angeles,11/29/2024,4,2.2,6.22,4.4,SAVE20,184,Nathaniel Smith,34,Miami,2,4.4,Inactive
166,172,New York,11/26/2024,18,7.8,11.72,4.9,SAVE20,172,William Richards,36,Miami,1,4.8,Inactive
177,126,Chicago,11/7/2024,93,48.9,139.58,3.7,DISCOUNT10,126,Linda Gray,45,Miami,2,4.9,Active
185,118,Miami,11/26/2024,70,38.3,26.84,4.7,DISCOUNT10,118,Jimmy Davis,51,Miami,2,4.7,Active
188,133,Miami,11/18/2024,54,23.5,20.49,4.3,SAVE20,133,Adrienne Thompson,40,Miami,7,4.2,Inactive
192,182,New York,11/27/2024,5,2.2,4.09,4.2,DISCOUNT10,182,Edward Gonzalez,58,Miami,19,5,Active
202,156,Miami,11/19/2024,17,7.4,19.98,3.8,WELCOME5,156,Peggy Scott PhD,37,Miami,12,4.3,Inactive
208,126,New York,11/17/2024,56,26.9,48.92,3.8,WELCOME5,126,Linda Gray,45,Miami,2,4.9,Active
209,114,Miami,11/27/2024,11,5.9,4.25,4.8,WELCOME5,114,Sara Alvarado,46,Miami,17,4.1,Active
212,175,Los Angeles,11/26/2024,57,35,64.07,3.5,DISCOUNT10,175,Erica Roberts,49,Miami,20,5,Inactive
216,191,Miami,11/28/2024,37,18.4,47.79,4.9,DISCOUNT10,191,Angel Sharp,59,Miami,11,4.2,Inactive
218,187,New York,11/27/2024,42,22.8,19.03,4.6,DISCOUNT10,187,Catherine Levine,43,Miami,1,4.3,Inactive
231,131,Los Angeles,11/1/2024,10,6.8,13.06,4.2,SAVE20,131,Lance Fox,58,Miami,14,4.9,Active
236,192,Chicago,11/14/2024,44,22.9,59.61,4.7,DISCOUNT10,192,Andrew Weaver,55,Miami,14,4.7,Inactive
280,182,San Francisco,11/10/2024,5,3.3,5.59,4.4,SAVE20,182,Edward Gonzalez,58,Miami,19,5,Active
285,126,San Francisco,11/7/2024,6,3.9,9.01,4,DISCOUNT10,126,Linda Gray,45,Miami,2,4.9,Active
318,184,New York,11/24/2024,84,49.3,115.38,4.4,DISCOUNT10,184,Nathaniel Smith,34,Miami,2,4.4,Inactive
323,172,New York,11/30/2024,39,21.7,34.75,4.2,SAVE20,172,William Richards,36,Miami,1,4.8,Inactive
335,182,New York,11/6/2024,88,41,53.44,3.6,SAVE20,182,Edward Gonzalez,58,Miami,19,5,Active
340,114,Los Angeles,11/17/2024,76,39.4,33.68,4.9,DISCOUNT10,114,Sara Alvarado,46,Miami,17,4.1,Active
